id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
186447,27161,Touhou Suimusou: Immaterial and Missing Power,"Gensokyo has settled down after the Spring Snow Incident that occurred in Perfect Cherry Blossom. Reimu Hakurei and the others are currently having a feast every three days at the Hakurei shrine. During these feasts, a strange mist appears. The playable character decides to get the cause of the never-ending feast schedule and the mist. This incident was later called the ""Night Parade of One Hundred Oni Every Four Days"" by Aya Shameimaru in Bohemian Archive in Japanese Red.

The perpetrator of the incident is an oni, said to have disappeared from Gensokyo, named Suika Ibuki. She thought that it was a shame that the flower-viewing season had been cut short due to the very long winter. She spread herself out in the form of a mist all throughout Gensokyo, and ""gathered"" the hearts of both humans and youkai to cause them to have a feast every few days.

Because the art of oni extermination has been lost to Gensokyo, the girls could not eliminate her, but the mist disappeared afterwards and feasts started to happen less frequently.",2004-12-30 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
165144,22586,Travian: Legends,NULL,2004-09-05 00:00:00.000,2,1,NULL,NULL,69.9723,6
163316,923,Tribes: Vengeance,NULL,2004-10-05 00:00:00.000,3,NULL,76.0000,2,71.7238,9
168126,4210,Trigger Man,NULL,2004-10-05 00:00:00.000,NULL,NULL,NULL,NULL,20.0000,3
69467,165566,Tsuki ha Higashi ni Hi ha Nishi ni: Operation Sanctuary,NULL,2004-06-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
28452,19443,Tube Adventures,NULL,2004-06-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
18911,136657,Turbo Tanks,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
116096,1323,Ty the Tasmanian Tiger 2: Bush Rescue,NULL,2004-10-12 00:00:00.000,5,NULL,66.6667,3,62.5692,10
116270,210497,Ty the Tasmanian Tiger 2: Bush Rescue,NULL,2004-10-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37303,70160,Ultima Online: Samurai Empire,NULL,2004-11-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37548,200981,Ultimate Card Games,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
3360,47317,Ultra Bust-A-Move,NULL,2004-12-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
180878,72605,Ultraman Fighting Evolution 3,"Ultra Mode 
This is the main story mode. The player battles as the Ultra Warriors in stories identical to TV show episodes and movies. 
 
The game features a ranking system, in which depending on how well the player completed the stage, they will be awarded a rank, with D being the worst rank and S being the best rank. Each stage has its own health and time remaining requirement, that when completed boosts the rank. Two other special tasks must be completed to achieve an S Rank. Lots of stages include more than 2 special tasks, meaning there are multiple ways to get an S rank for each stage. Some of these tasks can achieve an S rank immediately, regardless of any other special tasks or the health and time requirements.",2004-12-02 00:00:00.000,2,1,NULL,NULL,NULL,NULL
114252,64213,Ultraman: The Ultimate Fighting,NULL,2004-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
164004,12495,Under the Skin,NULL,2004-08-05 00:00:00.000,NULL,NULL,50.0000,2,NULL,NULL
1842,97734,Upptäck rymden med Mulle Meck,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
191261,16202,URU: Complete Chronicles,"Uru: Immerse yourself in a story that features the discovery of the lost D'ni civilization. Follow Yeesha, eccentric daughter of Atrus, to discover Lining Books, encounter descendants, and solve puzzles as you adventure through surreal 3D worlds beyond your imagination.",2004-07-07 00:00:00.000,1,NULL,NULL,NULL,70.0000,3
175533,198311,Valve Limit R,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
32572,77665,Vampire Panic,NULL,2004-06-24 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
194804,11,Vampire: The Masquerade - Bloodlines,"The game plunges players into the dark and gritty vampire underworld of modern-day L.A. as a creature of the night. Players will develop their character's powers, interact with other characters and embark on story-driven quests as they battle mortals and other vampires with an incredible array of vampire powers and weapons.",2004-11-16 00:00:00.000,166,NULL,72.3333,4,86.3245,480
135687,2450,Vendetta Online,NULL,2004-11-01 00:00:00.000,NULL,NULL,60.0000,1,NULL,NULL
87509,140955,Video Poker & Blackjack,"Video Poker & Blackjack is a Miscellaneous game, developed by System 3 and published by Play It, which was released in Europe in 2004.",2004-11-26 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
116743,4230,Viewtiful Joe 2,NULL,2004-11-18 00:00:00.000,4,NULL,80.0000,2,76.9859,10
96175,39668,Virtua Fighter 4: Final Tuned,NULL,2004-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
116529,1554,Virtua Quest,NULL,2004-08-26 00:00:00.000,NULL,NULL,NULL,NULL,34.0000,1
173922,27643,War in the Pacific,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
8870,138316,Wargamer's Choice: Strategy Six Pack,NULL,2004-10-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
178427,257,"Warhammer 40,000: Dawn of War",NULL,2004-09-20 00:00:00.000,51,NULL,86.2500,5,85.2776,132
194361,1705,WarioWare: Touched!,NULL,2004-12-02 00:00:00.000,7,NULL,70.0000,2,79.2230,60
162402,1704,WarioWare: Twisted!,NULL,2004-10-14 00:00:00.000,3,NULL,90.0000,1,75.6657,18
130229,933,Wik & the Fable of Souls,NULL,2004-09-14 00:00:00.000,2,NULL,80.0000,1,NULL,NULL
175869,6235,Wings of War,NULL,2004-08-30 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
177724,221003,Winning Eleven Tactics: European Club Soccer,NULL,2004-12-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172896,219422,Wireless Ms. Pac-Man Collection,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
175467,8012,Woody Woodpecker in Crazy Castle 5,NULL,2004-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
173160,210721,World Championship Poker,NULL,2004-11-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
58982,6237,World Championship Poker,NULL,2004-11-18 00:00:00.000,NULL,NULL,49.0000,2,NULL,NULL
145388,70728,World Championship Snooker 2004,NULL,2004-06-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
141119,123,World of Warcraft,"Intent on settling the arid region of Durotar, Thrall's new Horde expanded its ranks, inviting the undead Forsaken to join orcs, tauren, and trolls. Meanwhile, dwarves, gnomes and the ancient night elves pledged their loyalties to a reinvigorated Alliance, guided by the human kingdom of Stormwind. After Stormwind's king, Varian Wrynn, mysteriously disappeared, Highlord Bolvar Fordragon served as Regent but his service was marred by the manipulations and mind control of the black dragon Onyxia, who ruled in disguise as a human noblewoman. As heroes investigated Onyxia's manipulations, ancient foes surfaced in lands throughout the world to menace Horde and Alliance alike.",2004-11-23 00:00:00.000,250,NULL,86.2500,10,85.0212,567
35207,136994,World of Warcraft: Collector's Edition,"Intent on settling in Durotar, Thrall's Horde expanded its ranks by inviting the undead Forsaken to join orcs, tauren, and trolls. Meanwhile, dwarves, gnomes, and the ancient night elves pledged their loyalties to the Alliance, guided by the human kingdom of Stormwind. After Stormwind's king, Varian Wrynn, mysteriously disappeared, Highlord Bolvar Fordragon served as Regent but his service was affected by the mind control of the black dragon Onyxia, who ruled in disguise as a human noblewoman. As heroes investigated Onyxia's manipulations, the ancient elemental lord Ragnaros resurfaced to endanger both the Horde and Alliance.[42] The heroes of the Horde and Alliance defeated Onyxia and sent Ragnaros back to the Elemental Plane.

Assault on Blackwing Lair
Deep within Blackrock Mountain, the black dragon Nefarian conducted twisted experiments with the blood of other dragonflights. Intent on seizing the entire area for his own, he recruited the remaining Dark Horde, a rogue army that embraced the demonic bloodlust of the old Horde. These corrupt orcs, trolls, and other races battled against Ragnaros and the Dark Iron dwarves for control of the mountain. Nefarian created the twisted chromatic dragons and a legion of other aberrations in his bid to form an army powerful enough to control Azeroth and continue the legacy of his infamous father, Deathwing the Destroyer. Nefarian was vanquished by the heroes from the Horde and the Alliance.

Rise of the Blood God
Years ago, in the ruined temple of Atal'Hakkar, loyal priests of the Blood God Hakkar the Soulflayer attempted to summon the wrathful deity's avatar into the world. But his followers, the Atal'ai priesthood, discovered that the Soulflayer could only be summoned within the Gurubashi tribe's ancient capital, Zul'Gurub. Newly reborn in this jungle fortress, Hakkar took control of the Gurubashi tribe and mortal champions of the trolls' mighty animal gods. The Soulflayer's dark influence was halted when the Zandalari tribe recruited heroes and invaded Zul'Gurub.

The Gates of Ahn'Qiraj
The great desert fortress of Ahn'Qiraj, long sealed behind the Scarab Wall, was home to the insectoid qiraji, a savage race that had once mounted an assault to devastate the continent of Kalimdor. But something far more sinister lurked behind Ahn'Qiraj's walls: the Old God C'Thun, an ancient entity whose pervasive evil had suffused Azeroth since time immemorial. As C'Thun incited the qiraji to frenzy, both the Alliance and Horde prepared for a massive war effort. A mixed force of Alliance and Horde soldiers, dubbed the Might of Kalimdor, opened the gates of Ahn'Qiraj under the command of the orc Varok Saurfang. The heroes laid siege to the ruins and temples of Ahn'Qiraj and vanquished C'Thun.

Shadow of the Necropolis
In the Lich King's haste to spread the plague of undeath over Azeroth, he gifted one of his greatest servants, the lich Kel'Thuzad, with the flying citadel of Naxxramas, as a base of operations for the Scourge. Consistent attacks from the Scarlet Crusade and Argent Dawn factions weakened the defenses of the floating fortress, enabling an incursion from the heroes that led to Kel'Thuzad's defeat. However, a traitor among the ranks of the knightly order of the Argent Dawn ran away with Kel'Thuzad's cursed remains and fled to Northrend, where the fallen lich could be reanimated.",2004-11-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
177705,47354,World Soccer: Winning Eleven 8 International,NULL,2004-08-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
107721,138090,World War II: Sniper - Call to Victory,NULL,2004-10-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
75658,22286,World War Zero: Ironstorm,NULL,2004-12-31 00:00:00.000,NULL,NULL,60.0000,1,NULL,NULL
194451,6245,Worms Forts: Under Siege,NULL,2004-11-19 00:00:00.000,9,NULL,40.0000,1,75.2747,19
112962,8316,WRC 4,NULL,2004-10-22 00:00:00.000,3,NULL,80.0000,1,77.4201,5
175408,4571,WWE Day of Reckoning,NULL,2004-08-30 00:00:00.000,2,NULL,80.0000,1,79.9005,6
32863,80852,WWE Smackdown! vs. Raw,NULL,2004-11-02 00:00:00.000,9,NULL,NULL,NULL,79.1397,21
3724,6685,WWE Survivor Series,NULL,2004-10-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36274,85800,WWF Panda Junior,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
100419,213894,Xelphi: Second Limit,NULL,2004-07-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
136107,1228,Xenosaga Episode II: Jenseits von Gut und Böse,"The story takes place thousands of years in the future, when mankind has long left the Earth, which is now called Lost Jerusalem, and founded a star empire. The main threat humanity has to face is the appearance of a super-powerful alien race called the Gnosis. The story picks up just after the concluding events of the first episode. Shion Uzuki, the young engineer who designed the powerful android KOS-MOS, arrives with her friends at the planet Second Miltia. They aim to learn more about the heritage of the late genius scientist Joachim Mizrahi, and foil the schemes of the mysterious antagonists Albedo and Margulis. Jin Uzuki, Shion's brother, who was only mentioned in the first chapter, becomes an important controllable character in the second episode. Much of the plot's content is dedicated to exploring the past and the origins of Jr., as well as his connection to Albedo.",2004-06-24 00:00:00.000,6,NULL,75.0000,3,76.1676,18
194247,127790,Xenosaga: Pied Piper,NULL,2004-07-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42613,4575,X-Men Legends,NULL,2004-09-21 00:00:00.000,8,NULL,75.0000,4,76.6099,23
135403,8034,Xpand Rally,NULL,2004-09-24 00:00:00.000,NULL,NULL,NULL,NULL,47.8040,6
110907,43944,XS Junior League Football,NULL,2004-11-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172821,43945,XS Junior League Soccer,NULL,2004-09-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176324,49350,XS Moto,NULL,2004-07-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94575,43259,Xtreme Speed,NULL,2004-11-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
122030,141329,Yojijukugo Flash,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
102446,43426,Yoshinoya,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
167913,5029,Yourself!Fitness,NULL,2004-10-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176413,43525,Yu Yu Hakusho: Ghost Files - Dark Tournament,NULL,2004-10-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163224,6695,Yu Yu Hakusho: Tournament Tactics,NULL,2004-11-18 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
188394,68039,Yu-Gi-Oh! 7 Trials to Glory: World Championship Tournament 2005,NULL,2004-12-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
131860,43617,Yu-Gi-Oh! Capsule Monster Coliseum,NULL,2004-11-27 00:00:00.000,7,NULL,NULL,NULL,68.2513,10
75129,49204,Yu-Gi-Oh! Destiny Board Traveler,NULL,2004-11-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
